coordinate
"[ 0.4718979   0.64568111 -0.5078221   0.56499618  0.5978317  -0.26621217
  0.38963845  0.58117813 -0.09086829  0.64575607  0.62589735 -0.57936132
  0.34591776  0.53490794  0.01429145  0.62401038  0.69838879 -0.93759394
  0.27914611  0.50593033  0.00445319  0.63362318  0.72336629 -1.02799904
  0.25640148  0.49439704 -0.00788608  0.61775374  0.72519866 -1.02018154
  0.25522196  0.49540818 -0.05802413  0.6079455   0.71463245  0.
  0.26524031  0.49769872  0.          0.54477465  0.42726904 -0.07407683
  0.44461814  0.42333907  0.07384199  0.55269849  0.33263683  0.03436955
  0.45689249  0.33601063  0.2250077   0.56732255  0.23567551  0.33716422
  0.48736221  0.26082098  0.62464356  0.55908698  0.22700679  0.357737
  0.51044655  0.24661267  0.65940237  0.5613479   0.1859405   0.18659721
  0.432437    0.2209543   0.54005933]"
"[ 0.47077182  0.64455706 -0.42556885  0.56166202  0.6006327  -0.21498378
  0.39325982  0.58104521 -0.0685791   0.63644296  0.63704348 -0.50157595
  0.34351277  0.53716677 -0.02512136  0.61759579  0.71091571 -0.85517919
  0.26491243  0.50401151 -0.11996874  0.62485564  0.73544642 -0.94536042
  0.24716789  0.49556017 -0.14758638  0.61271447  0.7371926  -0.94396919
  0.24477734  0.49824095 -0.20074569  0.60396844  0.72718909  0.
  0.25360328  0.50018612  0.          0.5445314   0.42706013 -0.06569587
  0.44570279  0.42459351  0.06544354  0.55470318  0.32965118  0.09746072
  0.45648772  0.33742082  0.21885338  0.56526244  0.23466337  0.42071444
  0.48738992  0.26066673  0.59666067  0.55563712  0.22598338  0.44222751
  0.50732076  0.2451849   0.62835193  0.56046999  0.18905503  0.27043608
  0.43524835  0.22076386  0.49572515]"
"[ 0.46885505  0.64812475 -0.44720787  0.55957651  0.60318229 -0.2475073
  0.38990921  0.58120579 -0.10420816  0.62526727  0.64097771 -0.54164517
  0.34280884  0.54269692 -0.03381492  0.61087054  0.71758276 -0.90176517
  0.26887667  0.50941065 -0.0747686   0.62041813  0.74541438 -0.99244046
  0.24329421  0.50384697 -0.0933997   0.60757136  0.7489289  -0.99050426
  0.23872344  0.50317553 -0.14701277  0.59742701  0.73763746  0.
  0.25035042  0.50323746  0.          0.54149181  0.42672896 -0.06124359
  0.44251925  0.42411208  0.06094628  0.55101514  0.330387    0.11828576
  0.45373043  0.33723176  0.21368596  0.56468266  0.23332202  0.41733113
  0.4860476   0.26023382  0.5766111   0.55882347  0.22353822  0.43609315
  0.50908172  0.24508131  0.60697389  0.55721092  0.18914658  0.25958404
  0.43576494  0.21752799  0.47433946]"
"[ 0.46343517  0.65013856 -0.3838113   0.55135131  0.60229719 -0.21736595
  0.3973316   0.58020693 -0.02544614  0.61580718  0.65022361 -0.52098531
  0.34790662  0.53691122 -0.00878515  0.60482574  0.7284418  -0.87322247
  0.26968759  0.51098183 -0.13888283  0.61393565  0.75353786 -0.9673323
  0.24080935  0.50462368 -0.16853598  0.60126728  0.75714746 -0.96251017
  0.23528019  0.50526154 -0.22337414  0.59079802  0.74711198  0.
  0.24713689  0.50657901  0.          0.54138106  0.42881703 -0.07378051
  0.44361728  0.42695099  0.07340235  0.5529263   0.3287949   0.07505891
  0.45277011  0.33780104  0.26386338  0.56472754  0.23385412  0.37909633
  0.48675469  0.25949723  0.63746852  0.55868208  0.22344315  0.39762539
  0.50864494  0.24519271  0.66777551  0.55989683  0.1876536   0.20981285
  0.43439636  0.21745402  0.52587551]"
"[ 0.45738679  0.64646539 -0.43873137  0.54580176  0.60464254 -0.26671478
  0.40397355  0.57669824 -0.04800978  0.59970433  0.64730942 -0.62269026
  0.35286438  0.53709418 -0.0343996   0.59397328  0.73020664 -1.02570939
  0.27058038  0.51675642 -0.17724743  0.60445005  0.75706097 -1.1323787
  0.23998737  0.51143792 -0.21075702  0.59662992  0.76130721 -1.12544584
  0.23622844  0.51197082 -0.26592672  0.58583319  0.74997991  0.
  0.2496742   0.51269656  0.          0.54146421  0.428666   -0.08099909
  0.44262075  0.4269765   0.08064175  0.55264634  0.32671177  0.06674176
  0.45204636  0.33716452  0.27867278  0.56460512  0.23576701  0.38037404
  0.48605636  0.25832623  0.66048348  0.55801296  0.2247743   0.39978749
  0.50785279  0.24474007  0.69128561  0.55679303  0.18785697  0.21010289
  0.43409389  0.21750396  0.54661989]"
"[ 0.45384496  0.64778519 -0.36824426  0.54163307  0.60420501 -0.23581381
  0.40430453  0.57408285  0.00638747  0.5937863   0.65586358 -0.56928778
  0.35232785  0.5377     -0.05056395  0.58749652  0.73574027 -0.93362862
  0.27729073  0.52192184 -0.27491492  0.60018516  0.7624813  -1.03746796
  0.24806911  0.51525551 -0.32007214  0.59028798  0.76525155 -1.03286266
  0.24218807  0.51568225 -0.37323076  0.57923877  0.75409788  0.
  0.25671458  0.5172821   0.          0.5397383   0.42763126 -0.08436488
  0.44147623  0.42600942  0.08398131  0.55094188  0.32722026  0.01171947
  0.44963482  0.3377282   0.2363666   0.56540722  0.23417908  0.32955229
  0.48546046  0.25913626  0.60288101  0.56162137  0.22379357  0.34923989
  0.50751209  0.24451524  0.63270473  0.55806255  0.18737167  0.15908505
  0.4325518   0.21804023  0.49131095]"
"[ 0.45024559  0.6466589  -0.36696309  0.53720611  0.60377592 -0.19573675
  0.40010902  0.57370889 -0.00115786  0.58658463  0.66084623 -0.45758441
  0.35204905  0.53248245 -0.12930134  0.58028412  0.73952076 -0.77217621
  0.26628861  0.5193536  -0.46361706  0.59196645  0.7642422  -0.86577892
  0.23844355  0.51296106 -0.52724826  0.58298719  0.76668707 -0.86938679
  0.23368463  0.51643836 -0.58027589  0.57192075  0.75643852  0.
  0.24501015  0.51734346  0.          0.53855348  0.4289192  -0.0726845
  0.44052786  0.42690361  0.07228363  0.55060589  0.32723308  0.01790675
  0.44992089  0.33791542  0.23575078  0.5669024   0.23330879  0.33367831
  0.48300758  0.25914919  0.6113565   0.5606516   0.22366929  0.35291931
  0.50620091  0.24298954  0.6420002   0.56024224  0.18717098  0.15830827
  0.43492317  0.2188459   0.49349466]"
"[ 0.44558167  0.64513195 -0.35486236  0.53423321  0.60269344 -0.21059136
  0.40018705  0.56971949  0.05983076  0.5797233   0.66298848 -0.48875624
  0.35736039  0.53443342  0.17341533  0.57722467  0.74174085 -0.80678141
  0.27772927  0.52409017  0.12908046  0.58769095  0.76618841 -0.89865845
  0.24802966  0.51677117  0.1177187   0.57908553  0.76866089 -0.89575809
  0.24115716  0.51911691  0.05718691  0.56892353  0.75873443  0.
  0.25223839  0.51983637  0.          0.53640836  0.42906547 -0.10030126
  0.44111198  0.42732495  0.09989596  0.54941165  0.32800072 -0.02423355
  0.45082027  0.33853269  0.29086083  0.56550938  0.23354137  0.26773295
  0.48652673  0.25899643  0.6474933   0.56069601  0.22357136  0.28673309
  0.50908267  0.24341965  0.67686605  0.55838138  0.18759215  0.1031729
  0.43404239  0.21880966  0.54354149]"
"[ 0.44586673  0.64650381 -0.33110949  0.53098035  0.60632461 -0.20152949
  0.40045726  0.57207531  0.05737503  0.57190287  0.66227728 -0.49011856
  0.35632652  0.53226537  0.16680737  0.57279873  0.74391904 -0.80896032
