coordinate
"[ 0.45571777  0.6790902  -0.51912183  0.56001848  0.61896735 -0.23128931
  0.3773421   0.61591503 -0.18286595  0.67677116  0.56874722 -0.47177473
  0.2887851   0.59438938 -0.50791872  0.59538954  0.60367185 -0.84437537
  0.24777281  0.60819715 -0.98182839  0.55988622  0.61503917 -0.93546474
  0.23357342  0.60748446 -1.09131229  0.55586863  0.62529385 -0.94556642
  0.24603209  0.61319569 -1.09091449  0.56048787  0.61990315  0.
  0.25538731  0.61154985  0.          0.50784534  0.44939846 -0.04648118
  0.4144088   0.45263475  0.04596959  0.51486939  0.32996517 -0.11898182
  0.43252981  0.35512316  0.36967376  0.53108913  0.20898408 -0.01971446
  0.45478711  0.27297086  0.76929456  0.52822542  0.19458616 -0.02433539
  0.47413093  0.25679767  0.79811913  0.53294653  0.16747624 -0.25067398
  0.38747644  0.24523979  0.67926949]"
"[ 0.45003033  0.67997986 -0.46835634  0.5481267   0.62337396 -0.20352466
  0.37513417  0.61906737 -0.10285559  0.66246855  0.57176325 -0.43139276
  0.29620886  0.59150648 -0.36367843  0.56782073  0.61084396 -0.78749949
  0.24614647  0.6057528  -0.80183965  0.53255916  0.62198287 -0.87520874
  0.22157124  0.61111897 -0.89863163  0.52993977  0.63064688 -0.88058662
  0.23187657  0.6197086  -0.90634358  0.53708506  0.62429553  0.
  0.24397077  0.61612254  0.          0.50277454  0.45421296 -0.06294481
  0.41503704  0.4562766   0.06244812  0.50866961  0.33505476 -0.1202096
  0.43101767  0.35981309  0.35783023  0.52827591  0.21290779 -0.02015013
  0.45492315  0.27325845  0.72958338  0.52621704  0.19915992 -0.02402706
  0.47412223  0.25675905  0.75659478  0.5309093   0.17201102 -0.24616721
  0.38200945  0.24655133  0.63955444]"
"[ 0.44076693  0.67703301 -0.38613388  0.53747559  0.62416756 -0.1678319
  0.37642756  0.61508515 -0.03370952  0.6516543   0.57876456 -0.37490833
  0.29000729  0.59082776 -0.22852093  0.54425633  0.61916411 -0.6710161
  0.23855436  0.61085722 -0.57169795  0.5080198   0.6311757  -0.74449557
  0.2139952   0.61774856 -0.64543778  0.49748248  0.63705513 -0.74211144
  0.22512327  0.62514937 -0.65353698  0.50496882  0.62959307  0.
  0.23645343  0.62143666  0.          0.49703482  0.45430738 -0.07130931
  0.4147183   0.45720571  0.07076249  0.50632954  0.33660436 -0.13110882
  0.42639962  0.36068654  0.36246458  0.52686143  0.21316832 -0.09851705
  0.45469913  0.27312905  0.71392399  0.52608973  0.19995254 -0.10818875
  0.47442225  0.25801104  0.74113154  0.52320534  0.17919409 -0.31551498
  0.377823    0.24564511  0.65719771]"
"[ 0.42960674  0.67412359 -0.27669162  0.52809942  0.62279102 -0.1233209
  0.38268104  0.61142009  0.08436023  0.63340271  0.58479339 -0.28989837
  0.30146277  0.59165764  0.1807134   0.51995683  0.62571841 -0.46889898
  0.23482549  0.61135578  0.22787079  0.48138699  0.6366311  -0.51107788
  0.21244048  0.61789227  0.23221219  0.47361523  0.64055002 -0.49579954
  0.2186088   0.6262247   0.21141411  0.4789049   0.63500071  0.
  0.22733352  0.6227819   0.          0.49266967  0.45802361 -0.08907128
  0.41559991  0.46178341  0.08856333  0.50279242  0.34053445 -0.16843629
  0.42595565  0.36023295  0.30290425  0.52563149  0.21974254 -0.24282204
  0.45639992  0.27480066  0.53607339  0.52525818  0.20707637 -0.26131669
