coordinate
"[ 0.48131365  0.65118492 -0.32804927  0.57353866  0.58769032 -0.09636337
  0.39583066  0.58700672  0.07754842  0.60447687  0.50870997 -0.20305879
  0.35652575  0.51520127 -0.0353395   0.54140753  0.50356486 -0.48532817
  0.27167815  0.53421095 -0.4138253   0.52061874  0.49110454 -0.56128877
  0.24520506  0.53964749 -0.49135849  0.50635409  0.5023675  -0.57804227
  0.24200512  0.54805928 -0.52990991  0.5097096   0.50586888  0.
  0.25397938  0.54637176  0.          0.53500342  0.43826777 -0.05344392
  0.42315492  0.44033551  0.05309322]"
"[ 0.47951445  0.65174532 -0.33854854  0.57390887  0.58811092 -0.10880522
  0.39541107  0.58701277  0.06087694  0.60415113  0.50737569 -0.20334424
  0.35470289  0.51555967 -0.03936329  0.54044092  0.50436002 -0.47213906
  0.27094829  0.53542516 -0.40429848  0.51961666  0.49137849 -0.54557014
  0.24533355  0.54148516 -0.47956395  0.50485796  0.5030303  -0.5634346
  0.24237865  0.54955894 -0.51823503  0.50840002  0.50676087  0.
  0.25413418  0.54795128  0.          0.53438759  0.43806112 -0.05470492
  0.42383826  0.44004798  0.05434427]"
"[ 0.47791025  0.6545749  -0.35339925  0.57121968  0.59045669 -0.12766531
  0.3954128   0.58775455  0.05077662  0.605232    0.50927088 -0.22182384
  0.3568269   0.51667687 -0.04183948  0.53722471  0.50593308 -0.48756269
  0.27184254  0.53435996 -0.39527345  0.51681942  0.49241996 -0.56060266
  0.24491252  0.54165953 -0.46798494  0.50261188  0.50346625 -0.57781577
  0.24223123  0.54944807 -0.50761318  0.50628519  0.50716394  0.
  0.25459546  0.54730663  0.          0.53314692  0.43846267 -0.06113746
  0.42342409  0.44100535  0.06076011]"
"[ 0.47645757  0.65649641 -0.37115091  0.57228088  0.59036297 -0.13558404
  0.3969163   0.58958852  0.03571736  0.60441071  0.50914031 -0.23229378
  0.35250413  0.51637986 -0.06846786  0.53649384  0.5063006  -0.50310934
  0.26695737  0.53496927 -0.43522     0.51440549  0.49340153 -0.57779574
  0.24075668  0.540178   -0.51154208  0.50045443  0.50422609 -0.59581912
  0.23902701  0.54962569 -0.54894441  0.50391483  0.50767806  0.
  0.25042456  0.54803726  0.          0.53078753  0.43881738 -0.06019711
  0.42067981  0.44175142  0.05982714]"
"[ 0.47642714  0.65784994 -0.36888769  0.57104111  0.5916371  -0.13118042
  0.39478686  0.59008148  0.02701437  0.60360134  0.51003155 -0.2164408
  0.35012665  0.51704028 -0.07111875  0.53519809  0.50693262 -0.47850719
  0.26665676  0.53734407 -0.4305287   0.51297736  0.4944942  -0.55044496
  0.24018654  0.5435642  -0.50583684  0.49884921  0.50529525 -0.56871623
  0.23917358  0.55341232 -0.54237711  0.50215822  0.50859401  0.
  0.2511307   0.55151999  0.          0.530523    0.43954486 -0.05503914
  0.42049456  0.44229329  0.05468367]"
"[ 0.47562888  0.65834004 -0.34743974  0.57033277  0.59317884 -0.11942968
  0.39482418  0.59092534  0.04861114  0.60133404  0.51201522 -0.20935972
  0.34892178  0.51954442 -0.04726367  0.53202039  0.50857353 -0.46936381
  0.26459879  0.54214951 -0.39505148  0.51143038  0.49528104 -0.53996414
  0.23629634  0.54908732 -0.4667367   0.4980526   0.50591108 -0.55761397
  0.23506233  0.55818212 -0.50404125  0.50123996  0.50984198  0.
  0.24739207  0.55608341  0.          0.52880549  0.44003141 -0.05908219
  0.42061478  0.4422493   0.05869356]"
"[ 0.47581136  0.65880775 -0.38877711  0.56821072  0.59410745 -0.13868813
  0.39511022  0.59221765  0.03455293  0.60107327  0.51212251 -0.24452992
  0.34830821  0.52128956 -0.07181905  0.5325405   0.5095475  -0.54084361
  0.25841582  0.54563782 -0.45711628  0.51228845  0.49787092 -0.62217742
  0.23117308  0.55464843 -0.53892881  0.49836612  0.50769347 -0.64196783
  0.23167448  0.56478968 -0.57785887  0.50120687  0.51114884  0.
  0.24378933  0.5625518   0.          0.52856374  0.44036573 -0.05661714
  0.41784465  0.44303137  0.05625067]"
"[ 0.47249496  0.65781352 -0.38636595  0.56779844  0.593328   -0.14379856
  0.39296401  0.59230199  0.03275283  0.6013453   0.51311743 -0.25294015
  0.34220108  0.52179274 -0.07741999  0.53324461  0.51032966 -0.53707057
  0.25498378  0.5541814  -0.45052972  0.51160109  0.49769622 -0.61281031
  0.22496353  0.56216604 -0.52772969  0.4971171   0.5087848  -0.6301927
  0.22499919  0.57168731 -0.56351441  0.50086933  0.51229656  0.
  0.23846804  0.56939414  0.          0.52848148  0.44205552 -0.06184687
  0.42088935  0.44458473  0.06146391]"
"[ 0.47207272  0.65915626 -0.37976053  0.56753325  0.59470817 -0.14132066
  0.39482886  0.59307539  0.03876007  0.60240948  0.51359701 -0.24464351
  0.33699265  0.52433205 -0.04486217  0.53145176  0.51163608 -0.52345532
  0.24431059  0.56123188 -0.39144784  0.50959837  0.49968594 -0.5973798
  0.21868646  0.5686093  -0.46368441  0.49538082  0.51037881 -0.61425686
  0.22062781  0.57843578 -0.50043398  0.49903774  0.51363033  0.
  0.23164217  0.57645077  0.          0.52765948  0.44257742 -0.06280833
  0.42070419  0.44494426  0.06240667]"
"[ 0.46949512  0.66026607 -0.38986361  0.56770635  0.59490973 -0.15264574
  0.39575121  0.59413427  0.07627027  0.60395992  0.51320583 -0.25383389
  0.33933002  0.52991641  0.07156234  0.53198999  0.51289234 -0.52620238
  0.24292497  0.56387395 -0.19787581  0.50919241  0.50038657 -0.5989852
  0.21782637  0.5756577  -0.25425956  0.49446037  0.51113445 -0.61297452
  0.22086939  0.58392021 -0.2973972   0.49850956  0.51444894  0.
  0.23112206  0.57965717  0.          0.52612585  0.44235718 -0.07960171
  0.4219707   0.44406134  0.07914762]"
"[ 0.46952948  0.66135061 -0.36803913  0.56295681  0.59652567 -0.13186824
  0.3955605   0.595016    0.09599546  0.60516888  0.51423401 -0.24060695
  0.3354845   0.53328922  0.07047492  0.52943474  0.51492104 -0.52235895
  0.24024734  0.57075626 -0.22538315  0.50673479  0.5032663  -0.5965336
  0.21527082  0.58402625 -0.28692624  0.49189329  0.51331681 -0.60951662
  0.21995592  0.59345439 -0.32645601  0.49543282  0.51635388  0.
  0.22976734  0.58850777  0.          0.52573782  0.44313377 -0.07902543
  0.42189634  0.44483131  0.07858135]"
"[ 0.46762553  0.66143525 -0.33124503  0.56132811  0.59678835 -0.12541094
  0.39620858  0.59524289  0.11834156  0.606668    0.51456088 -0.23388617
  0.33174187  0.53717992  0.11074277  0.52538669  0.518316   -0.49344218
  0.23909341  0.57751873 -0.1472372   0.5032323   0.50657707 -0.56095201
  0.21692657  0.59088576 -0.1996628   0.48905969  0.5160746  -0.56914663
  0.21716774  0.59865671 -0.23649497  0.49325851  0.51972848  0.
  0.22625989  0.59413469  0.          0.52710909  0.44249672 -0.07606596
  0.421296    0.44325703  0.07563772]"
"[ 0.46451801  0.6636433  -0.32981837  0.56206322  0.59787285 -0.12812573
  0.39497459  0.5964461   0.10486802  0.61193824  0.51604655 -0.2296177
  0.32734174  0.5389654   0.06561286  0.52365315  0.52066669 -0.48551664
  0.24028727  0.58871746 -0.22682455  0.50072241  0.50931352 -0.55269796
  0.22187281  0.60365772 -0.28720623  0.48476654  0.51866856 -0.56221068
  0.22465508  0.61147922 -0.31872368  0.48914477  0.52180356  0.
  0.23236385  0.60626066  0.          0.52624607  0.44394141 -0.07401105
  0.42216435  0.44510216  0.07357375]"
"[ 0.46375012  0.66289175 -0.3035976   0.56019157  0.59708959 -0.10836978
  0.39615369  0.59652904  0.11952943  0.61209917  0.51630369 -0.21566211
  0.32671371  0.54351062  0.09276488  0.52098227  0.52219516 -0.46505281
  0.2460382   0.59601599 -0.16299874  0.49652037  0.51242569 -0.5275985
  0.2264142   0.6116246  -0.21556561  0.4813059   0.52264538 -0.53292406
  0.23240294  0.61876729 -0.24267697  0.48626325  0.5256319   0.
  0.24191457  0.61330748  0.          0.52592146  0.44377285 -0.07151455
  0.42342106  0.44490033  0.0710816 ]"
"[ 0.46053347  0.66290748 -0.31945229  0.55677235  0.59958428 -0.1255715
  0.39786968  0.59742025  0.13194627  0.61523128  0.51855081 -0.23509295
  0.32875609  0.54846856  0.16707008  0.51399046  0.52620846 -0.46014136
  0.25006819  0.60467216 -0.01314801  0.48631695  0.51783404 -0.51936913
  0.23478206  0.61995089 -0.05377876  0.46973768  0.52684128 -0.51994622
  0.24305193  0.62579781 -0.07928317  0.47698349  0.52889818  0.
  0.25059742  0.62028784  0.          0.52439171  0.44490051 -0.08000312
  0.42275691  0.44635606  0.0795935 ]"
"[ 0.45530325  0.6634813  -0.30597022  0.552863    0.60063547 -0.13610323
  0.39957824  0.59765244  0.13021331  0.61542553  0.52071121 -0.21432289
  0.32946107  0.55319348  0.2419613   0.50786144  0.53023663 -0.37490812
  0.26884824  0.61255175  0.19074054  0.47812557  0.52177933 -0.41917217
  0.25673208  0.6290184   0.17479046  0.46178287  0.53092188 -0.41498888
  0.26439333  0.63392931  0.15440094  0.47028363  0.53243268  0.
  0.27522999  0.62845773  0.          0.52396214  0.44581532 -0.08326361
  0.42457139  0.4464981   0.08288878]"
"[ 0.45566395  0.6631411  -0.29004809  0.55076903  0.60028389 -0.1272279
  0.39960518  0.59849155  0.13561901  0.61512113  0.52178535 -0.19852649
  0.3330363   0.55391449  0.27364987  0.49799314  0.53270283 -0.32589415
  0.28466672  0.61540788  0.29027703  0.46388423  0.52487713 -0.36191702
  0.27463466  0.63363934  0.2866261   0.45052457  0.53478825 -0.35313994
  0.28218132  0.63849062  0.27263695  0.45973024  0.53603327  0.
  0.29170153  0.63429797  0.          0.52289057  0.44354075 -0.08759001
  0.42526779  0.4442665   0.08719788]"
"[ 0.4544906   0.66341227 -0.2587209   0.55018789  0.60179079 -0.11285151
