coordinate
"[ 0.50559551  0.61255652 -0.40642625  0.46889418  0.54967749  0.09566978
  0.40607691  0.55474436 -0.38635749  0.48506153  0.47563404  0.2656225
  0.456043    0.46358353 -0.46881548  0.59401703  0.47167766  0.18145835
  0.58959758  0.42542428 -0.50507623  0.62517679  0.47636551  0.17477186
  0.61249763  0.40687549 -0.57329506  0.62844491  0.479056    0.11147919
  0.62202013  0.40843767 -0.56303817  0.6170975   0.47707367  0.
  0.61301172  0.41454208  0.          0.46551949  0.38388902  0.11523758
  0.3880654   0.38432121 -0.11564686]"
"[ 0.50027728  0.61816978 -0.45332667  0.47418779  0.55169803  0.0599699
  0.40005672  0.55671075 -0.39617497  0.48542055  0.47653121  0.2584348
  0.45131573  0.46378154 -0.48132393  0.59613323  0.47302639  0.228531
  0.58653921  0.42536455 -0.53510386  0.6280356   0.47874069  0.22905587
  0.6098839   0.40808278 -0.60285366  0.63226676  0.48174298  0.16666757
  0.61885393  0.40954334 -0.59188741  0.61880529  0.47853655  0.
  0.60986048  0.41482216  0.          0.46628949  0.38240558  0.10709244
  0.38731027  0.38396949 -0.10745171]"
"[ 0.50366271  0.61619845 -0.36773294  0.47609162  0.55195543  0.09369244
  0.39811537  0.55711842 -0.3804839   0.48701906  0.47779554  0.24651721
  0.44311583  0.46518135 -0.47148615  0.59896266  0.47464436  0.14984593
  0.5764029   0.42697412 -0.52677482  0.63077706  0.4817028   0.13996732
  0.60333651  0.40997827 -0.59587681  0.63644159  0.48500836  0.07855914
  0.61168528  0.41147834 -0.58631003  0.62258506  0.48167944  0.
  0.60291737  0.4169535   0.          0.46650401  0.38561112  0.11166227
  0.38050875  0.38633674 -0.11204168]"
"[ 0.4956426   0.61684349 -0.46984223  0.48184887  0.55409744  0.06428905
  0.3906042   0.55700973 -0.40338972  0.48976198  0.48188448  0.21524578
  0.43448773  0.46586251 -0.48126248  0.60284764  0.48117715  0.09143956
  0.57106608  0.43086827 -0.53431064  0.63497883  0.4873504   0.07681005
  0.59604776  0.41379541 -0.60495347  0.64032036  0.49038661  0.01355703
  0.60554254  0.41560292 -0.59590572  0.62725455  0.48876542  0.
  0.59754562  0.42139602  0.          0.46535048  0.38904941  0.10947899
